"Ob","SEVERITY"
13080,"MILD"
13081,"MILD"
13082,"MILD"
13083,"MILD"
13084,"SEVERE"
13085,"MILD"
13086,"MILD"
13087,"MILD"
13088,"MILD"
13089,"MILD"
13090,"MILD"
13091,"MILD"
13092,"MILD"
13093,"SEVERE"
13094,"MILD"
13095,"MILD"
13096,"MILD"
13097,"MILD"
13098,"SEVERE"
13099,"MILD"
13100,"MILD"
13101,"MILD"
13102,"MILD"
13103,"MILD"
13104,"MILD"
13105,"MILD"
13106,"MILD"
13107,"MILD"
13108,"MILD"
13109,"MILD"
13110,"MILD"
13111,"MILD"
13112,"MILD"
13113,"MILD"
13114,"MILD"
13115,"MILD"
13116,"MILD"
13117,"MILD"
13118,"MILD"
13119,"MILD"
13120,"MILD"
13121,"MILD"
13122,"SEVERE"
13123,"MILD"
13124,"MILD"
13125,"MILD"
13126,"MILD"
13127,"MILD"
13128,"MILD"
13129,"MILD"
13130,"MILD"
13131,"MILD"
13132,"MILD"
13133,"MILD"
13134,"MILD"
13135,"MILD"
13136,"MILD"
13137,"SEVERE"
13138,"MILD"
13139,"MILD"
13140,"MILD"
13141,"MILD"
13142,"MILD"
13143,"MILD"
13144,"MILD"
13145,"MILD"
13146,"MILD"
13147,"MILD"
13148,"MILD"
13149,"MILD"
13150,"MILD"
13151,"MILD"
13152,"MILD"
13153,"MILD"
13154,"MILD"
13155,"MILD"
13156,"MILD"
13157,"MILD"
13158,"MILD"
13159,"MILD"
13160,"MILD"
13161,"MILD"
13162,"MILD"
13163,"MILD"
13164,"MILD"
13165,"MILD"
13166,"MILD"
13167,"MILD"
13168,"MILD"
13169,"MILD"
13170,"MILD"
13171,"MILD"
13172,"MILD"
13173,"MILD"
13174,"MILD"
13175,"MILD"
13176,"MILD"
13177,"MILD"
13178,"MILD"
13179,"MILD"
13180,"MILD"
13181,"MILD"
13182,"SEVERE"
13183,"MILD"
13184,"MILD"
13185,"MILD"
13186,"MILD"
13187,"MILD"
13188,"MILD"
13189,"MILD"
13190,"MILD"
13191,"MILD"
13192,"MILD"
13193,"MILD"
13194,"MILD"
13195,"MILD"
13196,"MILD"
13197,"MILD"
13198,"MILD"
13199,"MILD"
13200,"MILD"
13201,"MILD"
13202,"MILD"
13203,"MILD"
13204,"MILD"
13205,"MILD"
13206,"MILD"
13207,"MILD"
13208,"MILD"
13209,"MILD"
13210,"MILD"
13211,"MILD"
13212,"MILD"
13213,"MILD"
13214,"MILD"
13215,"MILD"
13216,"MILD"
13217,"MILD"
13218,"MILD"
13219,"MILD"
13220,"MILD"
13221,"MILD"
13222,"MILD"
13223,"MILD"
13224,"MILD"
13225,"MILD"
13226,"MILD"
13227,"SEVERE"
13228,"MILD"
13229,"MILD"
13230,"MILD"
13231,"MILD"
13232,"MILD"
13233,"MILD"
13234,"MILD"
13235,"MILD"
13236,"MILD"
13237,"MILD"
13238,"MILD"
13239,"MILD"
13240,"MILD"
13241,"MILD"
13242,"MILD"
13243,"MILD"
13244,"MILD"
13245,"MILD"
13246,"MILD"
13247,"MILD"
13248,"MILD"
13249,"MILD"
13250,"MILD"
13251,"MILD"
13252,"MILD"
13253,"MILD"
13254,"MILD"
13255,"MILD"
13256,"MILD"
13257,"MILD"
13258,"MILD"
13259,"MILD"
13260,"MILD"
13261,"MILD"
13262,"MILD"
13263,"MILD"
13264,"MILD"
13265,"MILD"
13266,"MILD"
13267,"MILD"
13268,"MILD"
13269,"MILD"
13270,"MILD"
13271,"MILD"
13272,"MILD"
13273,"MILD"
13274,"MILD"
13275,"SEVERE"
13276,"MILD"
13277,"MILD"
13278,"MILD"
13279,"MILD"
13280,"MILD"
13281,"MILD"
13282,"MILD"
13283,"MILD"
13284,"MILD"
13285,"MILD"
13286,"MILD"
13287,"MILD"
13288,"MILD"
13289,"MILD"
13290,"MILD"
13291,"MILD"
13292,"MILD"
13293,"MILD"
13294,"MILD"
13295,"MILD"
13296,"MILD"
13297,"MILD"
13298,"MILD"
13299,"MILD"
13300,"MILD"
13301,"SEVERE"
13302,"MILD"
13303,"MILD"
13304,"MILD"
13305,"MILD"
13306,"MILD"
13307,"MILD"
13308,"MILD"
13309,"MILD"
13310,"MILD"
13311,"MILD"
13312,"MILD"
13313,"MILD"
13314,"SEVERE"
13315,"SEVERE"
13316,"SEVERE"
13317,"MILD"
13318,"MILD"
13319,"MILD"
13320,"MILD"
13321,"MILD"
13322,"MILD"
13323,"MILD"
13324,"MILD"
13325,"MILD"
13326,"MILD"
13327,"MILD"
13328,"MILD"
13329,"MILD"
13330,"SEVERE"
13331,"MILD"
13332,"MILD"
13333,"MILD"
13334,"MILD"
13335,"MILD"
13336,"MILD"
13337,"MILD"
13338,"MILD"
13339,"MILD"
13340,"MILD"
13341,"MILD"
13342,"MILD"
13343,"MILD"
13344,"MILD"
13345,"MILD"
13346,"MILD"
13347,"MILD"
13348,"SEVERE"
13349,"MILD"
13350,"SEVERE"
13351,"MILD"
13352,"MILD"
13353,"SEVERE"
13354,"MILD"
13355,"MILD"
13356,"MILD"
13357,"MILD"
13358,"MILD"
13359,"MILD"
13360,"MILD"
13361,"MILD"
13362,"MILD"
13363,"MILD"
13364,"MILD"
13365,"MILD"
13366,"MILD"
13367,"MILD"
13368,"MILD"
13369,"MILD"
13370,"MILD"
13371,"MILD"
13372,"MILD"
13373,"MILD"
13374,"MILD"
13375,"MILD"
13376,"MILD"
13377,"MILD"
13378,"MILD"
13379,"MILD"
13380,"MILD"
13381,"MILD"
13382,"MILD"
13383,"MILD"
13384,"MILD"
13385,"MILD"
13386,"MILD"
13387,"MILD"
13388,"MILD"
13389,"MILD"
13390,"MILD"
13391,"MILD"
13392,"MILD"
13393,"MILD"
13394,"MILD"
13395,"MILD"
13396,"MILD"
13397,"MILD"
13398,"MILD"
13399,"MILD"
13400,"MILD"
13401,"MILD"
13402,"MILD"
13403,"MILD"
13404,"MILD"
13405,"MILD"
13406,"MILD"
13407,"MILD"
13408,"MILD"
13409,"MILD"
13410,"MILD"
13411,"MILD"
13412,"MILD"
13413,"MILD"
13414,"MILD"
13415,"MILD"
13416,"MILD"
13417,"MILD"
13418,"MILD"
13419,"MILD"
13420,"MILD"
13421,"MILD"
13422,"MILD"
13423,"MILD"
13424,"MILD"
13425,"MILD"
13426,"MILD"
13427,"MILD"
13428,"MILD"
13429,"MILD"
13430,"MILD"
13431,"MILD"
13432,"MILD"
13433,"MILD"
13434,"MILD"
13435,"MILD"
13436,"MILD"
13437,"MILD"
13438,"MILD"
13439,"MILD"
13440,"MILD"
13441,"MILD"
13442,"MILD"
13443,"MILD"
13444,"MILD"
13445,"SEVERE"
13446,"MILD"
13447,"MILD"
13448,"MILD"
13449,"MILD"
13450,"MILD"
13451,"MILD"
13452,"MILD"
13453,"MILD"
13454,"MILD"
13455,"MILD"
13456,"MILD"
13457,"MILD"
13458,"MILD"
13459,"MILD"
13460,"SEVERE"
13461,"MILD"
13462,"MILD"
13463,"MILD"
13464,"MILD"
13465,"MILD"
13466,"MILD"
13467,"MILD"
13468,"MILD"
13469,"MILD"
13470,"MILD"
13471,"MILD"
13472,"MILD"
13473,"MILD"
13474,"MILD"
13475,"MILD"
13476,"MILD"
13477,"MILD"
13478,"MILD"
13479,"MILD"
13480,"MILD"
13481,"MILD"
13482,"MILD"
13483,"MILD"
13484,"MILD"
13485,"SEVERE"
13486,"MILD"
13487,"MILD"
13488,"MILD"
13489,"MILD"
13490,"MILD"
13491,"MILD"
13492,"MILD"
13493,"MILD"
13494,"MILD"
13495,"MILD"
13496,"MILD"
13497,"MILD"
13498,"MILD"
13499,"MILD"
13500,"MILD"
13501,"MILD"
13502,"MILD"
13503,"MILD"
13504,"MILD"
13505,"MILD"
13506,"MILD"
13507,"MILD"
13508,"MILD"
13509,"MILD"
13510,"MILD"
13511,"MILD"
13512,"MILD"
13513,"MILD"
13514,"MILD"
13515,"SEVERE"
13516,"MILD"
13517,"MILD"
13518,"MILD"
13519,"MILD"
13520,"MILD"
13521,"MILD"
13522,"MILD"
13523,"MILD"
13524,"MILD"
13525,"MILD"
13526,"MILD"
13527,"MILD"
13528,"MILD"
13529,"MILD"
13530,"MILD"
13531,"MILD"
13532,"MILD"
13533,"MILD"
13534,"MILD"
13535,"MILD"
13536,"MILD"
13537,"MILD"
13538,"MILD"
13539,"MILD"
13540,"MILD"
13541,"MILD"
13542,"MILD"
13543,"MILD"
13544,"MILD"
13545,"MILD"
13546,"MILD"
13547,"MILD"
13548,"MILD"
13549,"MILD"
13550,"MILD"
13551,"MILD"
13552,"MILD"
13553,"MILD"
13554,"MILD"
13555,"MILD"
13556,"MILD"
13557,"MILD"
13558,"MILD"
13559,"MILD"
13560,"MILD"
13561,"MILD"
13562,"MILD"
13563,"MILD"
13564,"MILD"
13565,"MILD"
13566,"MILD"
13567,"MILD"
13568,"MILD"
13569,"MILD"
13570,"MILD"
13571,"MILD"
13572,"MILD"
13573,"MILD"
13574,"MILD"
13575,"MILD"
13576,"MILD"
13577,"MILD"
13578,"MILD"
13579,"MILD"
13580,"SEVERE"
13581,"MILD"
13582,"MILD"
13583,"MILD"
13584,"MILD"
13585,"MILD"
13586,"MILD"
13587,"MILD"
13588,"MILD"
13589,"MILD"
13590,"MILD"
13591,"MILD"
13592,"MILD"
13593,"MILD"
13594,"MILD"
13595,"MILD"
13596,"MILD"
13597,"MILD"
13598,"MILD"
13599,"MILD"
13600,"MILD"
13601,"MILD"
13602,"MILD"
13603,"MILD"
13604,"MILD"
13605,"SEVERE"
13606,"MILD"
13607,"MILD"
13608,"MILD"
13609,"MILD"
13610,"MILD"
13611,"MILD"
13612,"MILD"
13613,"MILD"
13614,"MILD"
13615,"MILD"
13616,"MILD"
13617,"MILD"
13618,"MILD"
13619,"MILD"
13620,"MILD"
13621,"MILD"
13622,"MILD"
13623,"MILD"
13624,"MILD"
13625,"SEVERE"
13626,"MILD"
13627,"MILD"
13628,"MILD"
13629,"MILD"
13630,"SEVERE"
13631,"MILD"
13632,"MILD"
13633,"MILD"
13634,"MILD"
13635,"MILD"
13636,"MILD"
13637,"MILD"
13638,"MILD"
13639,"SEVERE"
13640,"MILD"
13641,"SEVERE"
13642,"MILD"
13643,"MILD"
13644,"MILD"
13645,"MILD"
13646,"MILD"
13647,"MILD"
13648,"MILD"
13649,"MILD"
13650,"MILD"
13651,"MILD"
13652,"MILD"
13653,"MILD"
13654,"MILD"
13655,"MILD"
13656,"MILD"
13657,"MILD"
13658,"MILD"
13659,"MILD"
13660,"MILD"
13661,"MILD"
13662,"MILD"
13663,"MILD"
13664,"SEVERE"
13665,"MILD"
13666,"MILD"
13667,"MILD"
13668,"MILD"
13669,"MILD"
13670,"MILD"
13671,"MILD"
13672,"MILD"
13673,"SEVERE"
13674,"MILD"
13675,"MILD"
13676,"MILD"
13677,"MILD"
13678,"SEVERE"
13679,"MILD"
13680,"MILD"
13681,"MILD"
13682,"MILD"
13683,"MILD"
13684,"SEVERE"
13685,"MILD"
13686,"MILD"
13687,"MILD"
13688,"MILD"
13689,"MILD"
13690,"MILD"
13691,"MILD"
13692,"MILD"
13693,"MILD"
13694,"MILD"
13695,"MILD"
13696,"MILD"
13697,"MILD"
13698,"MILD"
13699,"MILD"
13700,"MILD"
13701,"MILD"
13702,"MILD"
13703,"SEVERE"
13704,"MILD"
13705,"MILD"
13706,"MILD"
13707,"MILD"
13708,"MILD"
13709,"MILD"
13710,"MILD"
13711,"MILD"
13712,"MILD"
13713,"MILD"
13714,"MILD"
13715,"MILD"
13716,"MILD"
13717,"MILD"
13718,"MILD"
13719,"MILD"
13720,"MILD"
13721,"MILD"
13722,"MILD"
13723,"MILD"
13724,"MILD"
13725,"MILD"
13726,"MILD"
13727,"MILD"
13728,"MILD"
13729,"MILD"
13730,"MILD"
13731,"MILD"
13732,"MILD"
13733,"MILD"
13734,"MILD"
13735,"MILD"
13736,"MILD"
13737,"MILD"
13738,"MILD"
13739,"MILD"
13740,"MILD"
13741,"MILD"
13742,"MILD"
13743,"MILD"
13744,"MILD"
13745,"MILD"
13746,"MILD"
13747,"MILD"
13748,"MILD"
13749,"MILD"
13750,"MILD"
13751,"MILD"
13752,"MILD"
13753,"MILD"
13754,"MILD"
13755,"MILD"
13756,"MILD"
13757,"MILD"
13758,"MILD"
13759,"MILD"
13760,"SEVERE"
13761,"MILD"
13762,"MILD"
13763,"MILD"
13764,"MILD"
13765,"MILD"
13766,"MILD"
13767,"MILD"
13768,"MILD"
13769,"MILD"
13770,"MILD"
13771,"MILD"
13772,"MILD"
13773,"MILD"
13774,"MILD"
13775,"MILD"
13776,"MILD"
13777,"MILD"
13778,"MILD"
13779,"MILD"
13780,"MILD"
13781,"MILD"
13782,"MILD"
13783,"MILD"
13784,"MILD"
13785,"MILD"
13786,"MILD"
13787,"MILD"
13788,"MILD"
13789,"MILD"
13790,"MILD"
13791,"MILD"
13792,"MILD"
13793,"MILD"
13794,"MILD"
13795,"MILD"
13796,"MILD"
13797,"MILD"
13798,"MILD"
13799,"MILD"
13800,"MILD"
13801,"MILD"
13802,"MILD"
13803,"MILD"
13804,"MILD"
13805,"MILD"
13806,"MILD"
13807,"MILD"
13808,"MILD"
13809,"MILD"
13810,"MILD"
13811,"MILD"
13812,"MILD"
13813,"MILD"
13814,"MILD"
13815,"MILD"
13816,"MILD"
13817,"MILD"
13818,"MILD"
13819,"MILD"
13820,"MILD"
13821,"MILD"
13822,"MILD"
13823,"MILD"
13824,"MILD"
13825,"SEVERE"
13826,"MILD"
13827,"MILD"
13828,"SEVERE"
13829,"MILD"
13830,"MILD"
13831,"MILD"
13832,"MILD"
13833,"MILD"
13834,"MILD"
13835,"MILD"
13836,"MILD"
13837,"MILD"
13838,"MILD"
13839,"MILD"
13840,"MILD"
13841,"MILD"
13842,"MILD"
13843,"MILD"
13844,"SEVERE"
13845,"MILD"
13846,"MILD"
13847,"SEVERE"
13848,"MILD"
13849,"MILD"
13850,"MILD"
13851,"MILD"
13852,"MILD"
13853,"MILD"
13854,"MILD"
13855,"MILD"
13856,"MILD"
13857,"MILD"
13858,"MILD"
13859,"MILD"
13860,"MILD"
13861,"MILD"
13862,"MILD"
13863,"MILD"
13864,"MILD"
13865,"MILD"
13866,"MILD"
13867,"MILD"
13868,"MILD"
13869,"MILD"
13870,"MILD"
13871,"MILD"
13872,"MILD"
13873,"SEVERE"
13874,"MILD"
13875,"MILD"
13876,"SEVERE"
13877,"MILD"
13878,"SEVERE"
13879,"MILD"
13880,"MILD"
13881,"MILD"
13882,"MILD"
13883,"MILD"
13884,"MILD"
13885,"MILD"
13886,"SEVERE"
13887,"MILD"
13888,"SEVERE"
13889,"MILD"
13890,"MILD"
13891,"MILD"
13892,"MILD"
13893,"SEVERE"
13894,"MILD"
13895,"MILD"
13896,"MILD"
13897,"SEVERE"
13898,"MILD"
13899,"MILD"
13900,"MILD"
13901,"MILD"
13902,"MILD"
13903,"MILD"
13904,"MILD"
13905,"MILD"
13906,"MILD"
13907,"MILD"
13908,"MILD"
13909,"MILD"
13910,"MILD"
13911,"SEVERE"
13912,"MILD"
13913,"MILD"
13914,"MILD"
13915,"MILD"
13916,"MILD"
13917,"MILD"
13918,"MILD"
13919,"MILD"
13920,"MILD"
13921,"MILD"
13922,"MILD"
13923,"SEVERE"
13924,"MILD"
13925,"MILD"
13926,"MILD"
13927,"MILD"
13928,"MILD"
13929,"MILD"
13930,"MILD"
13931,"MILD"
13932,"MILD"
13933,"MILD"
13934,"MILD"
13935,"MILD"
13936,"MILD"
13937,"MILD"
13938,"MILD"
13939,"MILD"
13940,"MILD"
13941,"MILD"
13942,"MILD"
13943,"MILD"
13944,"MILD"
13945,"MILD"
13946,"MILD"
13947,"MILD"
13948,"MILD"
13949,"MILD"
13950,"MILD"
13951,"MILD"
13952,"MILD"
13953,"MILD"
13954,"MILD"
13955,"MILD"
13956,"MILD"
13957,"MILD"
13958,"MILD"
13959,"MILD"
13960,"MILD"
13961,"MILD"
13962,"MILD"
13963,"MILD"
13964,"SEVERE"
13965,"MILD"
13966,"MILD"
13967,"SEVERE"
13968,"MILD"
13969,"MILD"
13970,"MILD"
13971,"MILD"
13972,"MILD"
13973,"MILD"
13974,"SEVERE"
13975,"SEVERE"
13976,"MILD"
13977,"MILD"
13978,"MILD"
13979,"MILD"
13980,"MILD"
13981,"MILD"
13982,"MILD"
13983,"MILD"
13984,"MILD"
13985,"MILD"
13986,"SEVERE"
13987,"MILD"
13988,"MILD"
13989,"MILD"
13990,"MILD"
13991,"MILD"
13992,"MILD"
13993,"MILD"
13994,"MILD"
13995,"SEVERE"
13996,"MILD"
13997,"MILD"
13998,"MILD"
13999,"MILD"
14000,"MILD"
14001,"MILD"
14002,"MILD"
14003,"MILD"
14004,"MILD"
14005,"MILD"
14006,"MILD"
14007,"MILD"
14008,"MILD"
14009,"MILD"
14010,"MILD"
14011,"MILD"
14012,"MILD"
14013,"MILD"
14014,"MILD"
14015,"MILD"
14016,"MILD"
14017,"MILD"
14018,"MILD"
14019,"MILD"
14020,"MILD"
14021,"MILD"
14022,"MILD"
14023,"MILD"
14024,"SEVERE"
14025,"MILD"
14026,"MILD"
14027,"MILD"
14028,"MILD"
14029,"MILD"
14030,"MILD"
14031,"MILD"
14032,"MILD"
14033,"MILD"
14034,"MILD"
14035,"MILD"
14036,"MILD"
14037,"MILD"
14038,"MILD"
14039,"MILD"
14040,"MILD"
14041,"MILD"
14042,"MILD"
14043,"MILD"
14044,"MILD"
14045,"MILD"
14046,"MILD"
14047,"MILD"
14048,"MILD"
14049,"MILD"
14050,"MILD"
14051,"MILD"
14052,"MILD"
14053,"MILD"
14054,"MILD"
14055,"MILD"
14056,"MILD"
14057,"MILD"
14058,"MILD"
14059,"MILD"
14060,"MILD"
14061,"MILD"
14062,"MILD"
14063,"MILD"
14064,"MILD"
14065,"MILD"
14066,"MILD"
14067,"MILD"
14068,"MILD"
14069,"MILD"
14070,"MILD"
14071,"MILD"
14072,"MILD"
14073,"MILD"
14074,"MILD"
14075,"MILD"
14076,"MILD"
14077,"MILD"
14078,"MILD"
14079,"SEVERE"
14080,"MILD"
14081,"MILD"
14082,"MILD"
14083,"MILD"
14084,"MILD"
14085,"MILD"
14086,"MILD"
14087,"MILD"
14088,"MILD"
14089,"MILD"
14090,"MILD"
14091,"MILD"
14092,"MILD"
14093,"MILD"
14094,"MILD"
14095,"MILD"
14096,"MILD"
14097,"MILD"
14098,"MILD"
14099,"MILD"
14100,"MILD"
14101,"MILD"
14102,"MILD"
14103,"MILD"
14104,"MILD"
14105,"MILD"
14106,"MILD"
14107,"MILD"
14108,"MILD"
14109,"MILD"
14110,"MILD"
14111,"MILD"
14112,"MILD"
14113,"MILD"
14114,"MILD"
14115,"MILD"
14116,"MILD"
14117,"MILD"
14118,"MILD"
14119,"MILD"
14120,"MILD"
14121,"MILD"
14122,"MILD"
14123,"MILD"
14124,"MILD"
14125,"MILD"
14126,"MILD"
14127,"MILD"
14128,"MILD"
14129,"MILD"
14130,"MILD"
14131,"MILD"
14132,"MILD"
14133,"MILD"
14134,"MILD"
14135,"MILD"
14136,"MILD"
14137,"MILD"
14138,"MILD"
14139,"MILD"
14140,"MILD"
14141,"MILD"
14142,"MILD"
14143,"MILD"
14144,"MILD"
14145,"MILD"
14146,"MILD"
14147,"MILD"
14148,"MILD"
14149,"MILD"
14150,"MILD"
14151,"MILD"
14152,"MILD"
14153,"MILD"
14154,"MILD"
14155,"MILD"
14156,"MILD"
14157,"MILD"
14158,"MILD"
14159,"MILD"
14160,"MILD"
14161,"MILD"
14162,"MILD"
14163,"MILD"
14164,"MILD"
14165,"MILD"
14166,"MILD"
14167,"MILD"
14168,"MILD"
14169,"MILD"
14170,"MILD"
14171,"MILD"
14172,"MILD"
14173,"MILD"
14174,"MILD"
14175,"MILD"
14176,"SEVERE"
14177,"MILD"
14178,"MILD"
14179,"MILD"
14180,"MILD"
14181,"MILD"
14182,"MILD"
14183,"MILD"
14184,"MILD"
14185,"MILD"
14186,"MILD"
14187,"MILD"
14188,"MILD"
14189,"MILD"
14190,"MILD"
14191,"MILD"
14192,"SEVERE"
14193,"MILD"
14194,"MILD"
14195,"MILD"
14196,"MILD"
14197,"MILD"
14198,"MILD"
14199,"MILD"
14200,"MILD"
14201,"MILD"
14202,"MILD"
14203,"MILD"
14204,"MILD"
14205,"MILD"
14206,"MILD"
14207,"MILD"
14208,"MILD"
14209,"MILD"
14210,"MILD"
14211,"MILD"
14212,"MILD"
14213,"MILD"
14214,"MILD"
14215,"MILD"
14216,"MILD"
14217,"MILD"
14218,"MILD"
14219,"MILD"
14220,"MILD"
14221,"MILD"
14222,"MILD"
14223,"MILD"
14224,"MILD"
14225,"MILD"
14226,"SEVERE"
14227,"MILD"
14228,"MILD"
14229,"MILD"
14230,"MILD"
14231,"SEVERE"
14232,"MILD"
14233,"MILD"
14234,"MILD"
14235,"MILD"
14236,"MILD"
14237,"MILD"
14238,"MILD"
14239,"MILD"
14240,"MILD"
14241,"MILD"
14242,"MILD"
14243,"MILD"
14244,"MILD"
14245,"MILD"
14246,"MILD"
14247,"MILD"
14248,"MILD"
14249,"MILD"
14250,"MILD"
14251,"MILD"
14252,"MILD"
14253,"MILD"
14254,"MILD"
14255,"MILD"
14256,"MILD"
14257,"MILD"
14258,"MILD"
14259,"MILD"
14260,"MILD"
14261,"MILD"
14262,"MILD"
14263,"MILD"
14264,"MILD"
14265,"MILD"
14266,"MILD"
14267,"MILD"
14268,"MILD"
14269,"MILD"
14270,"MILD"
14271,"MILD"
14272,"MILD"
14273,"SEVERE"
14274,"MILD"
14275,"MILD"
14276,"MILD"
14277,"MILD"
14278,"MILD"
14279,"MILD"
14280,"MILD"
14281,"MILD"
14282,"MILD"
14283,"MILD"
14284,"MILD"
14285,"MILD"
14286,"MILD"
14287,"MILD"
14288,"MILD"
14289,"MILD"
14290,"MILD"
14291,"MILD"
14292,"MILD"
14293,"MILD"
14294,"MILD"
14295,"MILD"
14296,"MILD"
14297,"SEVERE"
14298,"MILD"
14299,"MILD"
14300,"MILD"
14301,"MILD"
14302,"MILD"
14303,"MILD"
14304,"MILD"
14305,"MILD"
14306,"MILD"
14307,"MILD"
14308,"SEVERE"
14309,"MILD"
14310,"MILD"
14311,"MILD"
14312,"MILD"
14313,"MILD"
14314,"MILD"
14315,"MILD"
14316,"MILD"
14317,"MILD"
14318,"MILD"
14319,"MILD"
14320,"MILD"
14321,"MILD"
14322,"MILD"
14323,"MILD"
14324,"MILD"
14325,"MILD"
14326,"MILD"
14327,"MILD"
14328,"MILD"
14329,"MILD"
14330,"MILD"
14331,"MILD"
14332,"MILD"
14333,"MILD"
14334,"MILD"
14335,"MILD"
14336,"MILD"
14337,"MILD"
14338,"MILD"
14339,"MILD"
14340,"MILD"
14341,"MILD"
14342,"SEVERE"
14343,"MILD"
14344,"MILD"
14345,"MILD"
14346,"MILD"
14347,"MILD"
14348,"MILD"
14349,"MILD"
14350,"MILD"
14351,"MILD"
14352,"MILD"
14353,"MILD"
14354,"MILD"
14355,"MILD"
14356,"MILD"
14357,"MILD"
14358,"MILD"
14359,"MILD"
14360,"MILD"
14361,"MILD"
14362,"MILD"
14363,"MILD"
14364,"MILD"
14365,"MILD"
14366,"MILD"
14367,"MILD"
14368,"MILD"
14369,"MILD"
14370,"MILD"
14371,"MILD"
14372,"MILD"
14373,"MILD"
14374,"MILD"
14375,"MILD"
14376,"MILD"
14377,"MILD"
14378,"MILD"
14379,"MILD"
14380,"MILD"
14381,"MILD"
14382,"MILD"
14383,"SEVERE"
14384,"MILD"
14385,"MILD"
14386,"MILD"
14387,"MILD"
14388,"MILD"
14389,"MILD"
14390,"MILD"
14391,"MILD"
14392,"MILD"
14393,"MILD"
14394,"MILD"
14395,"MILD"
14396,"MILD"
14397,"MILD"
14398,"MILD"
14399,"MILD"
14400,"MILD"
14401,"MILD"
14402,"MILD"
14403,"MILD"
14404,"MILD"
14405,"MILD"
14406,"MILD"
14407,"MILD"
14408,"MILD"
14409,"MILD"
14410,"MILD"
14411,"MILD"
14412,"MILD"
14413,"MILD"
14414,"MILD"
14415,"MILD"
14416,"MILD"
14417,"MILD"
14418,"MILD"
14419,"MILD"
14420,"MILD"
14421,"MILD"
14422,"MILD"
14423,"MILD"
14424,"MILD"
14425,"MILD"
14426,"MILD"
14427,"MILD"
14428,"MILD"
14429,"MILD"
14430,"SEVERE"
14431,"MILD"
14432,"MILD"
14433,"MILD"
14434,"MILD"
14435,"MILD"
14436,"MILD"
14437,"MILD"
14438,"MILD"
14439,"MILD"
14440,"MILD"
14441,"MILD"
14442,"MILD"
14443,"MILD"
14444,"MILD"
14445,"MILD"
14446,"MILD"
14447,"MILD"
14448,"MILD"
14449,"MILD"
14450,"MILD"
14451,"MILD"
14452,"MILD"
14453,"MILD"
14454,"MILD"
14455,"MILD"
14456,"SEVERE"
14457,"MILD"
14458,"MILD"
14459,"MILD"
14460,"SEVERE"
14461,"MILD"
14462,"MILD"
14463,"MILD"
14464,"MILD"
14465,"MILD"
14466,"MILD"
14467,"MILD"
14468,"MILD"
14469,"SEVERE"
14470,"MILD"
14471,"MILD"
14472,"MILD"
14473,"MILD"
14474,"MILD"
14475,"MILD"
14476,"MILD"
14477,"MILD"
14478,"SEVERE"
14479,"MILD"
14480,"MILD"
14481,"MILD"
14482,"MILD"
14483,"MILD"
14484,"MILD"
14485,"MILD"
14486,"MILD"
14487,"MILD"
14488,"MILD"
14489,"MILD"
14490,"MILD"
14491,"MILD"
14492,"MILD"
14493,"MILD"
14494,"MILD"
14495,"MILD"
14496,"MILD"
14497,"MILD"
14498,"MILD"
14499,"MILD"
14500,"MILD"
14501,"MILD"
14502,"MILD"
14503,"MILD"
14504,"MILD"
14505,"MILD"
14506,"MILD"
14507,"MILD"
14508,"MILD"
14509,"MILD"
14510,"MILD"
14511,"MILD"
14512,"MILD"
14513,"MILD"
14514,"MILD"
14515,"MILD"
14516,"MILD"
14517,"MILD"
14518,"MILD"
14519,"MILD"
14520,"MILD"
14521,"MILD"
14522,"MILD"
14523,"MILD"
14524,"MILD"
14525,"MILD"
14526,"MILD"
14527,"MILD"
14528,"MILD"
14529,"MILD"
14530,"MILD"
14531,"SEVERE"
14532,"SEVERE"
14533,"MILD"
14534,"MILD"
14535,"MILD"
14536,"MILD"
14537,"MILD"
14538,"MILD"
14539,"MILD"
14540,"MILD"
14541,"MILD"
14542,"MILD"
14543,"MILD"
14544,"MILD"
14545,"MILD"
14546,"MILD"
14547,"MILD"
14548,"MILD"
14549,"MILD"
14550,"MILD"
14551,"MILD"
14552,"MILD"
14553,"MILD"
14554,"MILD"
14555,"MILD"
14556,"MILD"
14557,"MILD"
14558,"MILD"
14559,"MILD"
14560,"MILD"
14561,"MILD"
14562,"MILD"
14563,"MILD"
14564,"MILD"
14565,"MILD"
14566,"SEVERE"
14567,"MILD"
14568,"MILD"
14569,"MILD"
14570,"MILD"
14571,"MILD"
14572,"MILD"
14573,"MILD"
14574,"MILD"
14575,"MILD"
14576,"MILD"
14577,"MILD"
14578,"MILD"
14579,"MILD"
14580,"MILD"
14581,"SEVERE"
14582,"MILD"
14583,"MILD"
14584,"MILD"
14585,"MILD"
14586,"MILD"
14587,"MILD"
14588,"MILD"
14589,"MILD"
14590,"MILD"
14591,"MILD"
14592,"MILD"
14593,"MILD"
14594,"MILD"
14595,"MILD"
14596,"MILD"
14597,"MILD"
14598,"MILD"
14599,"SEVERE"
14600,"SEVERE"
14601,"MILD"
14602,"MILD"
14603,"MILD"
14604,"MILD"
14605,"MILD"
14606,"MILD"
14607,"MILD"
14608,"MILD"
14609,"MILD"
14610,"MILD"
14611,"MILD"
14612,"MILD"
14613,"MILD"
14614,"MILD"
14615,"MILD"
14616,"MILD"
